Orthogroup	OWEFU	NEMVE
OG0003205	OFUSG12336.1.p1, OFUSG08876.1.p1, OFUSG08876.2.p1, OFUSG08876.3.p1	NEMVE11482
OG0003206	OFUSG02911.1.p1	NEMVE13786
OG0003207	OFUSG19091.1.p1	NEMVE13760
OG0003208	OFUSG19343.1.p1	NEMVE13391
OG0003210	OFUSG00428.1.p1	NEMVE12348
OG0003212	OFUSG06178.1.p1, OFUSG06178.4.p1, OFUSG06178.2.p1, OFUSG06178.3.p1, OFUSG06178.5.p1	NEMVE08610
OG0003213	OFUSG08561.1.p1, OFUSG03503.1.p1	NEMVE20699, NEMVE15231, NEMVE07326, NEMVE05132, NEMVE04700, NEMVE04710, NEMVE08152, NEMVE07683, NEMVE06438, NEMVE09861, NEMVE25336
OG0003214	OFUSG03898.1.p1	NEMVE19887
OG0003215	OFUSG12275.1.p1, OFUSG12275.2.p1	NEMVE05074
OG0003217	OFUSG23691.2.p1, OFUSG23691.1.p1	NEMVE25774
OG0003218	OFUSG14315.1.p1	NEMVE06170
OG0003219	OFUSG03547.1.p1	NEMVE24114
OG0003221	OFUSG23484.1.p1	NEMVE13322
OG0003223	OFUSG22793.1.p1	NEMVE13687
OG0003224	OFUSG23256.2.p1, OFUSG23256.1.p1	NEMVE07475
OG0003225	OFUSG09401.1.p1, OFUSG09399.1.p1, OFUSG09403.1.p1, OFUSG09405.2.p1, OFUSG09405.1.p1	NEMVE14015
OG0003226	OFUSG01013.1.p1	NEMVE20833, NEMVE10372, NEMVE19663
OG0003227	OFUSG18839.1.p1	NEMVE21244
OG0003228	OFUSG25095.1.p1	NEMVE06914
OG0003230	OFUSG06967.1.p1	NEMVE21692
OG0003231	OFUSG26350.1.p1	NEMVE13764
OG0003234	OFUSG20307.1.p1	NEMVE03676
OG0003236	OFUSG03921.1.p1, OFUSG18162.2.p1, OFUSG18162.3.p1, OFUSG18162.1.p1	NEMVE24262
OG0003237	OFUSG04073.1.p1	NEMVE07360, NEMVE04584, NEMVE02216, NEMVE02163, NEMVE23129
OG0003238	OFUSG24258.2.p1, OFUSG24258.1.p1, OFUSG17529.1.p1	NEMVE23364
OG0003239	OFUSG04724.1.p1, OFUSG08604.1.p1	NEMVE13113
OG0003251	OFUSG20624.2.p1, OFUSG20624.1.p1	NEMVE01548
OG0003252	OFUSG11927.1.p1	NEMVE13979
OG0003253	OFUSG19675.3.p1, OFUSG19675.2.p1, OFUSG19675.1.p1	NEMVE23463
OG0003254	OFUSG21699.1.p1	NEMVE05092
OG0003255	OFUSG04049.1.p1	NEMVE09782
OG0003257	OFUSG11699.1.p1	NEMVE13838
OG0003258	OFUSG13654.2.p1, OFUSG13654.1.p1	NEMVE07151
OG0003260	OFUSG26572.1.p1	NEMVE15106
OG0003261	OFUSG12773.1.p1	NEMVE25094
OG0003262	OFUSG15140.1.p1	NEMVE01475
OG0003263	OFUSG09944.1.p1	NEMVE22513
OG0003264	OFUSG17329.1.p1	NEMVE15698
OG0003265	OFUSG06294.1.p1	NEMVE09756
OG0003266	OFUSG08987.1.p1	NEMVE14097
OG0003267	OFUSG17971.1.p1	NEMVE16965
OG0003268	OFUSG05362.1.p1	NEMVE11716, NEMVE22429
OG0003269	OFUSG10348.1.p1	NEMVE24476
OG0003270	OFUSG18942.1.p1, OFUSG18940.1.p1, OFUSG18940.2.p1, OFUSG18941.1.p1	NEMVE21786
OG0003271	OFUSG09083.1.p1	NEMVE16628
OG0003272	OFUSG02979.5.p1	NEMVE06426
OG0003276	OFUSG12445.1.p1, OFUSG12445.2.p1	NEMVE23236
OG0003277	OFUSG06456.1.p1	NEMVE24088
OG0003278	OFUSG05756.1.p1	NEMVE00618
OG0003278	OFUSG11816.1.p1	NEMVE03405
OG0003279	OFUSG02810.1.p1	NEMVE14441
OG0003281	OFUSG26961.1.p1, OFUSG26959.2.p1, OFUSG26959.3.p1, OFUSG26959.1.p1, OFUSG26957.1.p1	NEMVE23592
OG0003283	OFUSG06061.1.p1	NEMVE00381, NEMVE23430
OG0003284	OFUSG16072.1.p1, OFUSG16072.2.p1	NEMVE16097, NEMVE21149
OG0003286	OFUSG10209.1.p1	NEMVE10573
OG0003287	OFUSG08017.2.p1, OFUSG08017.1.p1	NEMVE08529
OG0003288	OFUSG02967.2.p1, OFUSG02967.3.p1, OFUSG02967.1.p1	NEMVE04690, NEMVE13954
OG0003290	OFUSG07475.1.p1, OFUSG07475.2.p1	NEMVE01103
OG0003291	OFUSG15651.1.p1	NEMVE10692, NEMVE20230
OG0003292	OFUSG00281.1.p1	NEMVE16619
OG0003292	OFUSG04667.1.p1	NEMVE16550
OG0003292	OFUSG11840.1.p1	NEMVE23331
OG0003293	OFUSG13182.1.p1	NEMVE04909, NEMVE20380
OG0003295	OFUSG06646.1.p1	NEMVE04859
OG0003296	OFUSG22700.1.p1	NEMVE22460
OG0003297	OFUSG10878.1.p1	NEMVE11100
OG0003298	OFUSG02626.1.p1	NEMVE04703
OG0003299	OFUSG21117.1.p1	NEMVE13192
OG0003301	OFUSG25751.1.p1	NEMVE21850, NEMVE21705
OG0003303	OFUSG21718.1.p1	NEMVE22702, NEMVE04361
OG0003304	OFUSG03932.1.p1, OFUSG06143.1.p1	NEMVE18141
OG0003305	OFUSG00233.1.p1	NEMVE13992
OG0003306	OFUSG06595.1.p1	NEMVE24655
OG0003308	OFUSG23491.1.p1, OFUSG23491.2.p1	NEMVE00997
OG0003309	OFUSG16198.1.p1, OFUSG16198.2.p1	NEMVE14486
OG0003311	OFUSG23497.1.p1	NEMVE17780
OG0003312	OFUSG00748.1.p1	NEMVE19875, NEMVE20841
OG0003314	OFUSG02743.1.p1	NEMVE13216
OG0003316	OFUSG21407.1.p1	NEMVE07618
OG0003317	OFUSG18101.1.p1, OFUSG18101.2.p1	NEMVE05254
OG0003318	OFUSG19315.1.p1	NEMVE22763
OG0003319	OFUSG13392.1.p1	NEMVE11076
OG0003320	OFUSG19300.1.p1	NEMVE13147
OG0003322	OFUSG23063.1.p1	NEMVE17519
OG0003324	OFUSG18420.1.p1	NEMVE17427
OG0003325	OFUSG10215.2.p1, OFUSG10215.1.p1	NEMVE04776
OG0003326	OFUSG19006.1.p1	NEMVE23156
OG0003327	OFUSG26592.1.p1	NEMVE06800
OG0003328	OFUSG23184.2.p1, OFUSG23184.1.p1	NEMVE14055
OG0003330	OFUSG09367.1.p1	NEMVE17547
OG0003331	OFUSG15115.1.p1	NEMVE24492
OG0003332	OFUSG17337.1.p1	NEMVE25694
OG0003333	OFUSG01511.2.p1, OFUSG01511.3.p1, OFUSG01511.1.p1	NEMVE00058
OG0003334	OFUSG03903.1.p1	NEMVE03565
OG0003335	OFUSG11713.1.p1	NEMVE01928, NEMVE19241
OG0003336	OFUSG07211.1.p1	NEMVE06507
OG0003337	OFUSG17483.1.p1	NEMVE13578
OG0003338	OFUSG13455.1.p1	NEMVE06602
OG0003340	OFUSG13694.1.p1	NEMVE15762, NEMVE20934
OG0003341	OFUSG12069.3.p1, OFUSG12069.2.p1, OFUSG12069.4.p1, OFUSG12069.1.p1	NEMVE01952
OG0003343	OFUSG22665.1.p1	NEMVE18683, NEMVE24170
OG0003343	OFUSG22675.1.p1	NEMVE17001
OG0003346	OFUSG26342.1.p1	NEMVE14289
OG0003347	OFUSG24290.1.p1	NEMVE23886
OG0003348	OFUSG13744.1.p1	NEMVE23418
OG0003349	OFUSG10388.1.p1	NEMVE14973
OG0003351	OFUSG18690.1.p1	NEMVE22797
OG0003351	OFUSG12548.1.p1	NEMVE22733
OG0003352	OFUSG13425.1.p1	NEMVE24015
OG0003353	OFUSG07023.1.p1	NEMVE06482
OG0003354	OFUSG23240.2.p1, OFUSG23240.1.p1	NEMVE14304
OG0003355	OFUSG10561.1.p1, OFUSG10561.2.p1	NEMVE08592
OG0003356	OFUSG10104.1.p1	NEMVE06309
OG0003357	OFUSG05741.1.p1	NEMVE22497, NEMVE12768
OG0003358	OFUSG06917.2.p1, OFUSG06917.1.p1, OFUSG06917.4.p1, OFUSG06917.3.p1	NEMVE23739
OG0003359	OFUSG07857.1.p1, OFUSG07857.2.p1	NEMVE13744
OG0003360	OFUSG22028.1.p1	NEMVE20499
OG0003361	OFUSG11224.2.p1, OFUSG11224.1.p1	NEMVE14739
OG0003362	OFUSG03496.1.p1	NEMVE00976
OG0003363	OFUSG03974.1.p1	NEMVE17304, NEMVE16720, NEMVE16221
OG0003364	OFUSG01690.1.p1	NEMVE01971
OG0003365	OFUSG20980.1.p1	NEMVE05803, NEMVE02101, NEMVE23416
OG0003366	OFUSG19127.1.p1, OFUSG19128.1.p1, OFUSG11346.1.p1	NEMVE21908
OG0003368	OFUSG05859.1.p1	NEMVE21767, NEMVE00061
OG0003369	OFUSG10684.1.p1	NEMVE09534, NEMVE11386
OG0003370	OFUSG26414.1.p1	NEMVE18949
OG0003371	OFUSG20508.1.p1	NEMVE11040, NEMVE21515, NEMVE20478
OG0003372	OFUSG13267.1.p1	NEMVE24037, NEMVE01226
OG0003373	OFUSG01669.1.p1	NEMVE24072
OG0003374	OFUSG26002.1.p1	NEMVE13211
OG0003375	OFUSG08499.3.p1, OFUSG08499.2.p1, OFUSG08499.1.p1	NEMVE19185
OG0003376	OFUSG18728.1.p1	NEMVE16260, NEMVE11402, NEMVE11401
OG0003378	OFUSG07334.2.p1	NEMVE16798
OG0003379	OFUSG17212.1.p1	NEMVE20545, NEMVE16052
OG0003380	OFUSG22136.1.p1	NEMVE22683
OG0003381	OFUSG25596.1.p1	NEMVE14322
OG0003383	OFUSG13207.1.p1	NEMVE23495
OG0003384	OFUSG18647.1.p1	NEMVE00423
OG0003385	OFUSG17259.1.p1, OFUSG17258.2.p1, OFUSG17258.1.p1	NEMVE24878
OG0003386	OFUSG23636.1.p1	NEMVE24105
OG0003387	OFUSG24168.1.p1, OFUSG06341.1.p1	NEMVE13639
OG0003388	OFUSG05574.1.p1, OFUSG12062.1.p1	NEMVE08840, NEMVE15438
OG0003391	OFUSG22091.1.p1	NEMVE17395
OG0003392	OFUSG10509.1.p1, OFUSG22637.1.p1	NEMVE09110
OG0003394	OFUSG17238.1.p1	NEMVE16445
OG0003396	OFUSG01792.1.p1	NEMVE24075
OG0003398	OFUSG00475.1.p1, OFUSG23703.1.p1, OFUSG20463.1.p1, OFUSG08377.1.p1	NEMVE03087
OG0003401	OFUSG25539.1.p1	NEMVE11233
OG0003418	OFUSG17962.1.p2	NEMVE18263, NEMVE19471, NEMVE18913
OG0003419	OFUSG08581.1.p1	NEMVE08218
OG0003420	OFUSG07245.1.p1	NEMVE19645
OG0003421	OFUSG02002.1.p1, OFUSG03502.1.p1	NEMVE04651
OG0003421	OFUSG03484.1.p1	NEMVE09589
OG0003422	OFUSG07879.1.p1	NEMVE07883, NEMVE20521, NEMVE01482
OG0003424	OFUSG11149.1.p1	NEMVE16825
OG0003425	OFUSG08435.1.p1, OFUSG08435.2.p1	NEMVE02069
OG0003426	OFUSG05883.1.p1	NEMVE04788
OG0003428	OFUSG02045.2.p1, OFUSG02045.1.p1, OFUSG02045.3.p1	NEMVE22338
OG0003429	OFUSG00245.1.p1	NEMVE22490
OG0003430	OFUSG08825.1.p1	NEMVE24395
OG0003431	OFUSG04536.1.p1	NEMVE04794
OG0003432	OFUSG21006.1.p1	NEMVE13929
OG0003433	OFUSG14095.1.p1	NEMVE22730
OG0003434	OFUSG21297.1.p1	NEMVE19996, NEMVE14429
OG0003438	OFUSG22455.1.p1, OFUSG22452.1.p1	NEMVE17966
OG0003439	OFUSG25767.1.p1	NEMVE25599
OG0003440	OFUSG17782.5.p1, OFUSG17782.3.p1, OFUSG02835.1.p1, OFUSG17782.4.p1, OFUSG02835.5.p1, OFUSG02835.4.p1, OFUSG17782.2.p1, OFUSG17782.1.p1, OFUSG02835.2.p1, OFUSG02835.3.p1	NEMVE09605
OG0003441	OFUSG06295.1.p1	NEMVE08561, NEMVE06221
OG0003442	OFUSG02754.1.p1, OFUSG02753.1.p1	NEMVE13895
OG0003443	OFUSG21541.1.p1	NEMVE23998
OG0003444	OFUSG01048.1.p1	NEMVE04612
OG0003445	OFUSG08071.1.p1	NEMVE08389, NEMVE01424
OG0003447	OFUSG06024.1.p1, OFUSG12698.1.p1, OFUSG26757.1.p1, OFUSG20272.1.p1, OFUSG26758.1.p1, OFUSG15514.1.p1, OFUSG15514.2.p1, OFUSG12697.1.p1	NEMVE24666
OG0003448	OFUSG05291.1.p1	NEMVE10129
OG0003449	OFUSG11094.1.p1	NEMVE09972, NEMVE16813
OG0003449	OFUSG11081.1.p1	NEMVE09971
OG0003450	OFUSG07443.2.p1, OFUSG07443.1.p1	NEMVE23497
OG0003451	OFUSG00773.1.p1	NEMVE07235
OG0003452	OFUSG05892.1.p1, OFUSG05896.1.p1	NEMVE21083, NEMVE23965
OG0003454	OFUSG03914.1.p1	NEMVE14065
OG0003455	OFUSG08118.1.p1	NEMVE24559, NEMVE20985
OG0003456	OFUSG10937.1.p1	NEMVE14823
OG0003457	OFUSG13164.1.p1, OFUSG13164.2.p1	NEMVE18246, NEMVE18245
OG0003458	OFUSG16862.2.p1, OFUSG16862.1.p1	NEMVE04918
OG0003458	OFUSG08431.1.p1	NEMVE17272
OG0003459	OFUSG26819.1.p1	NEMVE06913, NEMVE20106
OG0003460	OFUSG11662.1.p1	NEMVE05656, NEMVE12240, NEMVE19324
OG0003461	OFUSG09875.1.p1	NEMVE23166
OG0003462	OFUSG25414.1.p1	NEMVE15109
OG0003463	OFUSG12535.1.p1	NEMVE08123
OG0003464	OFUSG18296.1.p1	NEMVE21995, NEMVE25422
OG0003465	OFUSG07312.1.p1	NEMVE00981
OG0003466	OFUSG05792.1.p1	NEMVE19302
OG0003467	OFUSG23203.1.p1	NEMVE11976
OG0003468	OFUSG11635.2.p1, OFUSG11635.1.p1	NEMVE01447, NEMVE21354
OG0003469	OFUSG20501.1.p1	NEMVE23482
OG0003470	OFUSG08818.2.p1, OFUSG08818.1.p1	NEMVE08394
OG0003471	OFUSG21826.1.p1	NEMVE13566
OG0003472	OFUSG17116.2.p1, OFUSG17116.3.p1, OFUSG17116.1.p1, OFUSG26527.1.p1, OFUSG21265.1.p1, OFUSG05902.1.p1, OFUSG05902.2.p1, OFUSG03602.1.p1, OFUSG03602.2.p1	NEMVE23741
OG0003473	OFUSG09701.1.p1	NEMVE02684
OG0003474	OFUSG17217.1.p1	NEMVE00065
OG0003475	OFUSG01118.2.p1, OFUSG01118.1.p1	NEMVE00257, NEMVE23354
OG0003476	OFUSG18748.2.p1, OFUSG18748.1.p1	NEMVE12591
OG0003477	OFUSG16889.1.p1	NEMVE15677, NEMVE14421
OG0003478	OFUSG11376.1.p1, OFUSG11376.2.p1	NEMVE14744
OG0003479	OFUSG18679.1.p1	NEMVE22549
OG0003480	OFUSG05021.1.p1	NEMVE09026
OG0003483	OFUSG10301.1.p1	NEMVE22468
OG0003484	OFUSG15881.3.p1, OFUSG15881.1.p1, OFUSG15881.2.p1	NEMVE21744
OG0003486	OFUSG00463.1.p1	NEMVE08417, NEMVE11925
OG0003487	OFUSG19263.1.p1	NEMVE22483
OG0003488	OFUSG21414.5.p1, OFUSG21414.2.p1, OFUSG21414.1.p1, OFUSG21414.4.p1, OFUSG21414.3.p1	NEMVE05426
OG0003489	OFUSG16880.2.p1, OFUSG16880.1.p1	NEMVE05755
OG0003490	OFUSG22551.1.p1	NEMVE07514
OG0003491	OFUSG14265.1.p1, OFUSG14263.1.p1	NEMVE14708
OG0003492	OFUSG10309.1.p1	NEMVE06260
OG0003493	OFUSG16867.1.p1	NEMVE15798
OG0003494	OFUSG07481.1.p1, OFUSG07480.2.p1, OFUSG07480.1.p1, OFUSG05901.1.p1, OFUSG10651.1.p1, OFUSG03889.1.p1	NEMVE24469, NEMVE16855, NEMVE24438
OG0003496	OFUSG02218.1.p1	NEMVE20920, NEMVE24665, NEMVE12137, NEMVE00055
OG0003497	OFUSG09698.1.p1	NEMVE01002
OG0003498	OFUSG16874.1.p1	NEMVE10613, NEMVE20419
OG0003500	OFUSG22059.1.p1	NEMVE05089, NEMVE12196
OG0003502	OFUSG24055.1.p1	NEMVE06419
OG0003503	OFUSG18080.1.p1	NEMVE14218, NEMVE14261
OG0003504	OFUSG11194.1.p1	NEMVE14390
OG0003505	OFUSG05340.1.p1	NEMVE05913
OG0003506	OFUSG02297.1.p1, OFUSG02297.2.p1	NEMVE25216
OG0003507	OFUSG26289.1.p1	NEMVE06192
OG0003508	OFUSG15813.1.p1, OFUSG15813.3.p1, OFUSG15813.2.p1	NEMVE10416
OG0003509	OFUSG17524.1.p1	NEMVE10409
OG0003510	OFUSG20850.1.p1	NEMVE10643
OG0003511	OFUSG19651.1.p1	NEMVE22014, NEMVE01517
OG0003512	OFUSG15649.1.p1	NEMVE20614, NEMVE08803, NEMVE19792
OG0003513	OFUSG16489.1.p1, OFUSG16489.2.p1	NEMVE14528
OG0003515	OFUSG03772.1.p1	NEMVE07802
OG0003516	OFUSG05769.1.p1	NEMVE22943, NEMVE13148
OG0003517	OFUSG00110.1.p1	NEMVE22199
OG0003518	OFUSG20266.1.p1	NEMVE07929
OG0003519	OFUSG16099.1.p1	NEMVE22344
OG0003520	OFUSG25302.1.p1	NEMVE01051
OG0003522	OFUSG10187.1.p1, OFUSG10187.2.p1, OFUSG10187.3.p1	NEMVE24059
OG0003523	OFUSG12732.1.p1	NEMVE07334
OG0003524	OFUSG17157.1.p1	NEMVE20753, NEMVE23630
OG0003528	OFUSG01447.2.p1, OFUSG01447.1.p1, OFUSG01447.3.p1, OFUSG16266.1.p1	NEMVE12358, NEMVE13793
OG0003529	OFUSG03865.1.p1	NEMVE22936
OG0003531	OFUSG12011.1.p1	NEMVE23009
OG0003532	OFUSG18965.1.p1	NEMVE01942
OG0003533	OFUSG18691.1.p1	NEMVE21770
OG0003534	OFUSG21581.1.p1, OFUSG21581.2.p1	NEMVE01935, NEMVE05102, NEMVE01995
OG0003535	OFUSG05602.1.p1	NEMVE18138, NEMVE18330
OG0003536	OFUSG13226.1.p1	NEMVE23719
OG0003538	OFUSG03109.1.p1	NEMVE24834
OG0003539	OFUSG03901.1.p1	NEMVE14225
OG0003540	OFUSG09310.5.p1, OFUSG09310.1.p1, OFUSG09310.2.p1, OFUSG09310.4.p1, OFUSG09310.3.p1	NEMVE25772
OG0003541	OFUSG05329.2.p1, OFUSG05329.1.p1	NEMVE05768
OG0003542	OFUSG10628.1.p1	NEMVE05244
OG0003543	OFUSG08206.1.p1	NEMVE21904
OG0003544	OFUSG00118.1.p1	NEMVE21778
OG0003545	OFUSG10958.1.p1	NEMVE09118
OG0003546	OFUSG18888.1.p1	NEMVE00903
OG0003547	OFUSG08232.1.p1	NEMVE21707
OG0003548	OFUSG18862.1.p1	NEMVE24045
OG0003549	OFUSG00426.1.p1, OFUSG00426.2.p1	NEMVE22192
OG0003550	OFUSG26575.1.p1	NEMVE14633
OG0003551	OFUSG20908.1.p1	NEMVE25468
OG0003552	OFUSG09931.1.p1	NEMVE13583
OG0003554	OFUSG06869.1.p1	NEMVE05007
OG0003555	OFUSG11192.1.p1	NEMVE10803
OG0003555	OFUSG11190.1.p1	NEMVE10802
OG0003556	OFUSG23492.1.p1	NEMVE17151
OG0003557	OFUSG07715.2.p1, OFUSG07715.1.p1	NEMVE14925, NEMVE12283
OG0003558	OFUSG09260.1.p1	NEMVE23552
OG0003561	OFUSG00906.1.p1	NEMVE01009, NEMVE02397
OG0003562	OFUSG12910.2.p1, OFUSG12910.1.p1	NEMVE13820
OG0003563	OFUSG10547.1.p1, OFUSG10547.2.p1	NEMVE09047
OG0003563	OFUSG08910.1.p1	NEMVE25142
OG0003564	OFUSG18905.1.p1	NEMVE07651, NEMVE05001
OG0003565	OFUSG20630.1.p1	NEMVE24799
OG0003566	OFUSG01327.1.p1	NEMVE24534
OG0003567	OFUSG10595.1.p1	NEMVE14039
OG0003568	OFUSG22628.1.p1	NEMVE23185
OG0003570	OFUSG09014.1.p1, OFUSG09014.2.p1	NEMVE24756
OG0003571	OFUSG20726.1.p1	NEMVE07104, NEMVE21760
OG0003573	OFUSG24084.1.p1	NEMVE15669
OG0003574	OFUSG13132.1.p1	NEMVE05954
OG0003577	OFUSG26536.2.p1, OFUSG26536.1.p1	NEMVE01484
OG0003578	OFUSG22248.1.p1	NEMVE14882, NEMVE12325
OG0003579	OFUSG10676.1.p1	NEMVE14468
OG0003581	OFUSG15076.2.p1, OFUSG15076.1.p1	NEMVE02408
OG0003582	OFUSG18764.1.p1	NEMVE05180
OG0003597	OFUSG19568.2.p1, OFUSG19568.3.p1, OFUSG19568.1.p1	NEMVE06178, NEMVE07749
OG0003598	OFUSG08278.1.p1	NEMVE09849
OG0003599	OFUSG19669.1.p1	NEMVE00164
OG0003601	OFUSG04554.1.p1, OFUSG04554.2.p1	NEMVE01801
OG0003603	OFUSG10841.1.p1, OFUSG10841.2.p1	NEMVE12029, NEMVE13720
OG0003604	OFUSG15335.1.p1	NEMVE14417
OG0003606	OFUSG00045.1.p1	NEMVE07584, NEMVE07605
OG0003607	OFUSG21698.1.p1	NEMVE25182, NEMVE12941, NEMVE12994
OG0003608	OFUSG07112.1.p1	NEMVE05516, NEMVE19157
OG0003610	OFUSG17078.1.p1	NEMVE07493, NEMVE14129
OG0003611	OFUSG05675.1.p1	NEMVE07655, NEMVE15407
OG0003612	OFUSG13568.1.p1, OFUSG13568.2.p1	NEMVE22973
OG0003613	OFUSG06331.1.p1	NEMVE08287
OG0003615	OFUSG23707.1.p1, OFUSG23707.2.p1	NEMVE03122
OG0003616	OFUSG05484.2.p1, OFUSG05484.1.p1	NEMVE22796
OG0003617	OFUSG09939.1.p1	NEMVE04879
OG0003617	OFUSG13257.1.p1	NEMVE02770
OG0003619	OFUSG02086.1.p1	NEMVE25213
OG0003620	OFUSG16976.2.p1, OFUSG16976.1.p1	NEMVE14400
OG0003621	OFUSG01532.2.p1, OFUSG01532.3.p1, OFUSG01532.4.p1, OFUSG01532.1.p1	NEMVE24715
OG0003622	OFUSG21558.1.p1, OFUSG21558.2.p1	NEMVE09372
OG0003624	OFUSG06588.1.p1, OFUSG06588.2.p1	NEMVE13806, NEMVE20665
OG0003626	OFUSG04578.1.p1	NEMVE00939, NEMVE20827
OG0003629	OFUSG24613.1.p1	NEMVE13677
OG0003630	OFUSG24001.2.p1, OFUSG24001.1.p1	NEMVE01474
OG0003631	OFUSG03026.1.p1	NEMVE20518, NEMVE20475
OG0003632	OFUSG12731.1.p1	NEMVE09812
OG0003633	OFUSG23275.2.p1, OFUSG23275.1.p1	NEMVE24448
OG0003633	OFUSG11201.1.p1	NEMVE25756
OG0003634	OFUSG23671.1.p1	NEMVE09286, NEMVE17797, NEMVE17799
OG0003635	OFUSG10052.1.p1	NEMVE14571
OG0003635	OFUSG03012.1.p1	NEMVE17691
OG0003636	OFUSG11925.2.p1, OFUSG11925.1.p1	NEMVE10467
OG0003637	OFUSG06934.1.p1, OFUSG05058.1.p1, OFUSG02762.1.p1, OFUSG19126.1.p1	NEMVE05774
OG0003638	OFUSG08839.1.p1	NEMVE14258
OG0003639	OFUSG15339.1.p1, OFUSG15340.1.p1	NEMVE05431
OG0003640	OFUSG04490.1.p1	NEMVE08833, NEMVE05947, NEMVE23505, NEMVE05945, NEMVE13097
OG0003641	OFUSG04999.1.p1	NEMVE25925, NEMVE21020
OG0003642	OFUSG19621.1.p1	NEMVE13366
OG0003643	OFUSG06611.1.p1	NEMVE21963
OG0003644	OFUSG08254.1.p1	NEMVE14219, NEMVE19898
OG0003645	OFUSG02977.1.p1, OFUSG02977.2.p1	NEMVE06456, NEMVE06446
OG0003646	OFUSG13054.2.p1, OFUSG13054.1.p1	NEMVE06017
OG0003647	OFUSG09021.1.p1	NEMVE18107
OG0003648	OFUSG12169.1.p1	NEMVE10380
OG0003649	OFUSG09804.1.p1	NEMVE10970
OG0003650	OFUSG17294.1.p1	NEMVE01779
OG0003651	OFUSG20951.1.p1	NEMVE07230
OG0003652	OFUSG01151.1.p1	NEMVE14170
OG0003655	OFUSG01510.2.p1, OFUSG01510.1.p1	NEMVE21782
OG0003656	OFUSG04633.1.p1	NEMVE23361
OG0003658	OFUSG13331.1.p1	NEMVE14339
OG0003659	OFUSG16187.1.p1	NEMVE01974
OG0003661	OFUSG21299.1.p1	NEMVE00922
OG0003662	OFUSG19280.1.p1, OFUSG19280.2.p1	NEMVE08035
OG0003664	OFUSG09947.1.p1	NEMVE07963
OG0003665	OFUSG11634.1.p1	NEMVE22002, NEMVE13012, NEMVE21940
OG0003667	OFUSG22163.1.p1	NEMVE05425
OG0003668	OFUSG20064.1.p1	NEMVE14297
OG0003669	OFUSG17201.1.p1	NEMVE07090
OG0003670	OFUSG17813.1.p1, OFUSG13006.1.p1	NEMVE20471, NEMVE23703
OG0003671	OFUSG06897.2.p1, OFUSG06897.1.p1	NEMVE14323
OG0003672	OFUSG10902.1.p1	NEMVE08668
OG0003673	OFUSG00664.1.p1, OFUSG00664.2.p1	NEMVE16428
OG0003674	OFUSG10012.1.p1	NEMVE05251
OG0003675	OFUSG16158.1.p1	NEMVE14081
OG0003676	OFUSG25502.1.p1	NEMVE21802
OG0003676	OFUSG02343.1.p1	NEMVE07553
OG0003677	OFUSG16450.1.p1	NEMVE22425
OG0003678	OFUSG26385.1.p1, OFUSG26385.2.p1	NEMVE25356
OG0003679	OFUSG13359.1.p1	NEMVE11368
OG0003680	OFUSG15795.1.p1, OFUSG15795.2.p1	NEMVE13143
OG0003681	OFUSG01429.2.p1, OFUSG01429.3.p1, OFUSG01429.1.p1	NEMVE01693
OG0003682	OFUSG11924.1.p1	NEMVE22975
OG0003684	OFUSG20469.1.p1	NEMVE10127
OG0003684	OFUSG20472.1.p1	NEMVE10124
OG0003685	OFUSG04005.1.p1	NEMVE07449
OG0003686	OFUSG20794.1.p1	NEMVE09181
OG0003687	OFUSG03946.1.p1	NEMVE23894, NEMVE12128
OG0003689	OFUSG04570.1.p1	NEMVE15357
OG0003690	OFUSG11565.1.p1	NEMVE15068
OG0003691	OFUSG02029.1.p1	NEMVE21817
OG0003692	OFUSG05600.1.p1	NEMVE20806, NEMVE11090
OG0003693	OFUSG06103.1.p1	NEMVE09308
OG0003694	OFUSG16805.1.p1	NEMVE22408
OG0003695	OFUSG25573.1.p1	NEMVE01731
OG0003696	OFUSG05739.1.p1	NEMVE11320
OG0003697	OFUSG20990.1.p1	NEMVE17845
OG0003698	OFUSG06501.1.p1	NEMVE22878
OG0003699	OFUSG04253.1.p1, OFUSG04253.2.p1, OFUSG00039.1.p1, OFUSG00039.2.p1	NEMVE16490
OG0003700	OFUSG10293.1.p1	NEMVE05136, NEMVE03153
OG0003701	OFUSG23496.1.p1	NEMVE05754
OG0003703	OFUSG00686.1.p1	NEMVE24764
OG0003704	OFUSG13029.1.p1	NEMVE24279
OG0003705	OFUSG16726.1.p1	NEMVE23677
OG0003706	OFUSG26114.2.p1, OFUSG26114.1.p1, OFUSG26117.1.p1	NEMVE16662
OG0003707	OFUSG07911.1.p1	NEMVE04617
OG0003708	OFUSG01108.1.p1	NEMVE07588
OG0003710	OFUSG00436.1.p1, OFUSG00436.2.p1	NEMVE22261
OG0003711	OFUSG16117.1.p1, OFUSG16117.2.p1	NEMVE13813, NEMVE21206
OG0003712	OFUSG10374.1.p1	NEMVE13197
OG0003714	OFUSG23674.1.p1	NEMVE13060
OG0003716	OFUSG23366.1.p1	NEMVE13656
OG0003717	OFUSG12896.3.p1, OFUSG12896.2.p1, OFUSG12896.1.p1, OFUSG12896.4.p1	NEMVE06991
OG0003718	OFUSG16508.1.p1	NEMVE22937
OG0003719	OFUSG08809.1.p1	NEMVE08960
OG0003720	OFUSG17956.1.p1	NEMVE13058
